prediction_id,headline,rollout_id,method,ranking,reward,date,status
20250807_next_day_Suburban_Propane_Par_0,"Suburban Propane Partners, L.P. Common Units (SPH) Q3 2025 Earnings Call Transcript",0,basic_stochastic,4,0.5714285714285714,20250807,evaluated
20250807_next_day_Suburban_Propane_Par_1,"Suburban Propane Partners, L.P. Common Units (SPH) Q3 2025 Earnings Call Transcript",1,basic_stochastic,5,0.4285714285714286,20250807,evaluated
20250807_next_day_Suburban_Propane_Par_2,"Suburban Propane Partners, L.P. Common Units (SPH) Q3 2025 Earnings Call Transcript",2,basic_stochastic,2,0.8571428571428572,20250807,evaluated
20250807_next_day_Suburban_Propane_Par_3,"Suburban Propane Partners, L.P. Common Units (SPH) Q3 2025 Earnings Call Transcript",3,basic_stochastic,8,0.0,20250807,evaluated
20250807_next_day_Suburban_Propane_Par_4,"Suburban Propane Partners, L.P. Common Units (SPH) Q3 2025 Earnings Call Transcript",4,basic_stochastic,6,0.2857142857142857,20250807,evaluated
20250807_next_day_Suburban_Propane_Par_5,"Suburban Propane Partners, L.P. Common Units (SPH) Q3 2025 Earnings Call Transcript",5,basic_stochastic,3,0.7142857142857143,20250807,evaluated
20250807_next_day_Suburban_Propane_Par_6,"Suburban Propane Partners, L.P. Common Units (SPH) Q3 2025 Earnings Call Transcript",6,basic_stochastic,1,1.0,20250807,evaluated
20250807_next_day_Suburban_Propane_Par_7,"Suburban Propane Partners, L.P. Common Units (SPH) Q3 2025 Earnings Call Transcript",7,basic_stochastic,7,0.1428571428571429,20250807,evaluated
20250807_next_day_American_Internation_0,"American International Group, Inc. 2025 Q2 - Results - Earnings Call Presentation",0,basic_stochastic,1,1.0,20250807,evaluated
20250807_next_day_American_Internation_1,"American International Group, Inc. 2025 Q2 - Results - Earnings Call Presentation",1,basic_stochastic,2,0.8571428571428572,20250807,evaluated
20250807_next_day_American_Internation_2,"American International Group, Inc. 2025 Q2 - Results - Earnings Call Presentation",2,basic_stochastic,7,0.1428571428571429,20250807,evaluated
20250807_next_day_American_Internation_3,"American International Group, Inc. 2025 Q2 - Results - Earnings Call Presentation",3,basic_stochastic,8,0.0,20250807,evaluated
20250807_next_day_American_Internation_4,"American International Group, Inc. 2025 Q2 - Results - Earnings Call Presentation",4,basic_stochastic,4,0.5714285714285714,20250807,evaluated
20250807_next_day_American_Internation_5,"American International Group, Inc. 2025 Q2 - Results - Earnings Call Presentation",5,basic_stochastic,6,0.2857142857142857,20250807,evaluated
20250807_next_day_American_Internation_6,"American International Group, Inc. 2025 Q2 - Results - Earnings Call Presentation",6,basic_stochastic,3,0.7142857142857143,20250807,evaluated
20250807_next_day_American_Internation_7,"American International Group, Inc. 2025 Q2 - Results - Earnings Call Presentation",7,basic_stochastic,5,0.4285714285714286,20250807,evaluated
20250807_next_day_American_Internation_0,"American International Group, Inc. (AIG) Q2 2025 Earnings Call Transcript",0,basic_stochastic,2,0.8571428571428572,20250807,evaluated
20250807_next_day_American_Internation_1,"American International Group, Inc. (AIG) Q2 2025 Earnings Call Transcript",1,basic_stochastic,6,0.2857142857142857,20250807,evaluated
20250807_next_day_American_Internation_2,"American International Group, Inc. (AIG) Q2 2025 Earnings Call Transcript",2,basic_stochastic,8,0.0,20250807,evaluated
20250807_next_day_American_Internation_3,"American International Group, Inc. (AIG) Q2 2025 Earnings Call Transcript",3,basic_stochastic,5,0.4285714285714286,20250807,evaluated
20250807_next_day_American_Internation_4,"American International Group, Inc. (AIG) Q2 2025 Earnings Call Transcript",4,basic_stochastic,7,0.1428571428571429,20250807,evaluated
20250807_next_day_American_Internation_5,"American International Group, Inc. (AIG) Q2 2025 Earnings Call Transcript",5,basic_stochastic,4,0.5714285714285714,20250807,evaluated
20250807_next_day_American_Internation_6,"American International Group, Inc. (AIG) Q2 2025 Earnings Call Transcript",6,basic_stochastic,1,1.0,20250807,evaluated
20250807_next_day_American_Internation_7,"American International Group, Inc. (AIG) Q2 2025 Earnings Call Transcript",7,basic_stochastic,3,0.7142857142857143,20250807,evaluated
20250807_next_day_Bank_of_England_cuts_0,Bank of England cuts interest rates to two-year low of 4%,0,basic_stochastic,8,0.0,20250807,evaluated
20250807_next_day_Bank_of_England_cuts_1,Bank of England cuts interest rates to two-year low of 4%,1,basic_stochastic,2,0.8571428571428572,20250807,evaluated
20250807_next_day_Bank_of_England_cuts_2,Bank of England cuts interest rates to two-year low of 4%,2,basic_stochastic,1,1.0,20250807,evaluated
20250807_next_day_Bank_of_England_cuts_3,Bank of England cuts interest rates to two-year low of 4%,3,basic_stochastic,4,0.5714285714285714,20250807,evaluated
20250807_next_day_Bank_of_England_cuts_4,Bank of England cuts interest rates to two-year low of 4%,4,basic_stochastic,6,0.2857142857142857,20250807,evaluated
20250807_next_day_Bank_of_England_cuts_5,Bank of England cuts interest rates to two-year low of 4%,5,basic_stochastic,5,0.4285714285714286,20250807,evaluated
20250807_next_day_Bank_of_England_cuts_6,Bank of England cuts interest rates to two-year low of 4%,6,basic_stochastic,7,0.1428571428571429,20250807,evaluated
20250807_next_day_Bank_of_England_cuts_7,Bank of England cuts interest rates to two-year low of 4%,7,basic_stochastic,3,0.7142857142857143,20250807,evaluated
20250807_next_day_Stock-market_investo_0,Stock-market investors can’t afford to snooze on stagflation threat. Here’s what to watch.,0,basic_stochastic,3,0.7142857142857143,20250807,evaluated
20250807_next_day_Stock-market_investo_1,Stock-market investors can’t afford to snooze on stagflation threat. Here’s what to watch.,1,basic_stochastic,1,1.0,20250807,evaluated
20250807_next_day_Stock-market_investo_2,Stock-market investors can’t afford to snooze on stagflation threat. Here’s what to watch.,2,basic_stochastic,6,0.2857142857142857,20250807,evaluated
20250807_next_day_Stock-market_investo_3,Stock-market investors can’t afford to snooze on stagflation threat. Here’s what to watch.,3,basic_stochastic,5,0.4285714285714286,20250807,evaluated
20250807_next_day_Stock-market_investo_4,Stock-market investors can’t afford to snooze on stagflation threat. Here’s what to watch.,4,basic_stochastic,7,0.1428571428571429,20250807,evaluated
20250807_next_day_Stock-market_investo_5,Stock-market investors can’t afford to snooze on stagflation threat. Here’s what to watch.,5,basic_stochastic,2,0.8571428571428572,20250807,evaluated
20250807_next_day_Stock-market_investo_6,Stock-market investors can’t afford to snooze on stagflation threat. Here’s what to watch.,6,basic_stochastic,8,0.0,20250807,evaluated
20250807_next_day_Stock-market_investo_7,Stock-market investors can’t afford to snooze on stagflation threat. Here’s what to watch.,7,basic_stochastic,4,0.5714285714285714,20250807,evaluated
20250807_next_day_Stock_buybacks_are_s_0,Stock buybacks are surging — and that’s why you should be careful in this market,0,basic_stochastic,6,0.2857142857142857,20250807,evaluated
20250807_next_day_Stock_buybacks_are_s_1,Stock buybacks are surging — and that’s why you should be careful in this market,1,basic_stochastic,7,0.1428571428571429,20250807,evaluated
20250807_next_day_Stock_buybacks_are_s_2,Stock buybacks are surging — and that’s why you should be careful in this market,2,basic_stochastic,1,1.0,20250807,evaluated
20250807_next_day_Stock_buybacks_are_s_3,Stock buybacks are surging — and that’s why you should be careful in this market,3,basic_stochastic,2,0.8571428571428572,20250807,evaluated
20250807_next_day_Stock_buybacks_are_s_4,Stock buybacks are surging — and that’s why you should be careful in this market,4,basic_stochastic,3,0.7142857142857143,20250807,evaluated
20250807_next_day_Stock_buybacks_are_s_5,Stock buybacks are surging — and that’s why you should be careful in this market,5,basic_stochastic,5,0.4285714285714286,20250807,evaluated
20250807_next_day_Stock_buybacks_are_s_6,Stock buybacks are surging — and that’s why you should be careful in this market,6,basic_stochastic,8,0.0,20250807,evaluated
20250807_next_day_Stock_buybacks_are_s_7,Stock buybacks are surging — and that’s why you should be careful in this market,7,basic_stochastic,4,0.5714285714285714,20250807,evaluated
20250807_next_day_It’s_a_new_era_of_ce_0,"It’s a new era of central bank dissent — and with a whiff of stagflation in the air, that’s not likely to change",0,basic_stochastic,2,0.8571428571428572,20250807,evaluated
20250807_next_day_It’s_a_new_era_of_ce_1,"It’s a new era of central bank dissent — and with a whiff of stagflation in the air, that’s not likely to change",1,basic_stochastic,7,0.1428571428571429,20250807,evaluated
20250807_next_day_It’s_a_new_era_of_ce_2,"It’s a new era of central bank dissent — and with a whiff of stagflation in the air, that’s not likely to change",2,basic_stochastic,8,0.0,20250807,evaluated
20250807_next_day_It’s_a_new_era_of_ce_3,"It’s a new era of central bank dissent — and with a whiff of stagflation in the air, that’s not likely to change",3,basic_stochastic,6,0.2857142857142857,20250807,evaluated
20250807_next_day_It’s_a_new_era_of_ce_4,"It’s a new era of central bank dissent — and with a whiff of stagflation in the air, that’s not likely to change",4,basic_stochastic,5,0.4285714285714286,20250807,evaluated
20250807_next_day_It’s_a_new_era_of_ce_5,"It’s a new era of central bank dissent — and with a whiff of stagflation in the air, that’s not likely to change",5,basic_stochastic,4,0.5714285714285714,20250807,evaluated
20250807_next_day_It’s_a_new_era_of_ce_6,"It’s a new era of central bank dissent — and with a whiff of stagflation in the air, that’s not likely to change",6,basic_stochastic,1,1.0,20250807,evaluated
20250807_next_day_It’s_a_new_era_of_ce_7,"It’s a new era of central bank dissent — and with a whiff of stagflation in the air, that’s not likely to change",7,basic_stochastic,3,0.7142857142857143,20250807,evaluated
20250807_next_day_Eli_Lilly’s_weight-l_0,"Eli Lilly’s weight-loss pill didn’t work so well, and the stock is plunging",0,basic_stochastic,1,1.0,20250807,evaluated
20250807_next_day_Eli_Lilly’s_weight-l_1,"Eli Lilly’s weight-loss pill didn’t work so well, and the stock is plunging",1,basic_stochastic,2,0.8571428571428572,20250807,evaluated
20250807_next_day_Eli_Lilly’s_weight-l_2,"Eli Lilly’s weight-loss pill didn’t work so well, and the stock is plunging",2,basic_stochastic,4,0.5714285714285714,20250807,evaluated
20250807_next_day_Eli_Lilly’s_weight-l_3,"Eli Lilly’s weight-loss pill didn’t work so well, and the stock is plunging",3,basic_stochastic,5,0.4285714285714286,20250807,evaluated
20250807_next_day_Eli_Lilly’s_weight-l_4,"Eli Lilly’s weight-loss pill didn’t work so well, and the stock is plunging",4,basic_stochastic,6,0.2857142857142857,20250807,evaluated
20250807_next_day_Eli_Lilly’s_weight-l_5,"Eli Lilly’s weight-loss pill didn’t work so well, and the stock is plunging",5,basic_stochastic,3,0.7142857142857143,20250807,evaluated
20250807_next_day_Eli_Lilly’s_weight-l_6,"Eli Lilly’s weight-loss pill didn’t work so well, and the stock is plunging",6,basic_stochastic,8,0.0,20250807,evaluated
20250807_next_day_Eli_Lilly’s_weight-l_7,"Eli Lilly’s weight-loss pill didn’t work so well, and the stock is plunging",7,basic_stochastic,7,0.1428571428571429,20250807,evaluated
20250807_next_day_What_the_interest_ra_0,"What the interest rates cut means for mortgages, pensions and savings",0,basic_stochastic,4,0.5714285714285714,20250807,evaluated
20250807_next_day_What_the_interest_ra_1,"What the interest rates cut means for mortgages, pensions and savings",1,basic_stochastic,8,0.0,20250807,evaluated
20250807_next_day_What_the_interest_ra_2,"What the interest rates cut means for mortgages, pensions and savings",2,basic_stochastic,1,1.0,20250807,evaluated
20250807_next_day_What_the_interest_ra_3,"What the interest rates cut means for mortgages, pensions and savings",3,basic_stochastic,6,0.2857142857142857,20250807,evaluated
20250807_next_day_What_the_interest_ra_4,"What the interest rates cut means for mortgages, pensions and savings",4,basic_stochastic,5,0.4285714285714286,20250807,evaluated
20250807_next_day_What_the_interest_ra_5,"What the interest rates cut means for mortgages, pensions and savings",5,basic_stochastic,2,0.8571428571428572,20250807,evaluated
20250807_next_day_What_the_interest_ra_6,"What the interest rates cut means for mortgages, pensions and savings",6,basic_stochastic,3,0.7142857142857143,20250807,evaluated
20250807_next_day_What_the_interest_ra_7,"What the interest rates cut means for mortgages, pensions and savings",7,basic_stochastic,7,0.1428571428571429,20250807,evaluated
20250807_next_day_Krispy_Kreme’s_meme-_0,Krispy Kreme’s meme-stock ride is over. The stock is tumbling as losses widen.,0,basic_stochastic,8,0.0,20250807,evaluated
20250807_next_day_Krispy_Kreme’s_meme-_1,Krispy Kreme’s meme-stock ride is over. The stock is tumbling as losses widen.,1,basic_stochastic,7,0.1428571428571429,20250807,evaluated
20250807_next_day_Krispy_Kreme’s_meme-_2,Krispy Kreme’s meme-stock ride is over. The stock is tumbling as losses widen.,2,basic_stochastic,5,0.4285714285714286,20250807,evaluated
20250807_next_day_Krispy_Kreme’s_meme-_3,Krispy Kreme’s meme-stock ride is over. The stock is tumbling as losses widen.,3,basic_stochastic,4,0.5714285714285714,20250807,evaluated
20250807_next_day_Krispy_Kreme’s_meme-_4,Krispy Kreme’s meme-stock ride is over. The stock is tumbling as losses widen.,4,basic_stochastic,2,0.8571428571428572,20250807,evaluated
20250807_next_day_Krispy_Kreme’s_meme-_5,Krispy Kreme’s meme-stock ride is over. The stock is tumbling as losses widen.,5,basic_stochastic,6,0.2857142857142857,20250807,evaluated
20250807_next_day_Krispy_Kreme’s_meme-_6,Krispy Kreme’s meme-stock ride is over. The stock is tumbling as losses widen.,6,basic_stochastic,3,0.7142857142857143,20250807,evaluated
20250807_next_day_Krispy_Kreme’s_meme-_7,Krispy Kreme’s meme-stock ride is over. The stock is tumbling as losses widen.,7,basic_stochastic,1,1.0,20250807,evaluated
20250807_next_day_Bitcoin_price_today:_0,Bitcoin price today: advances to $116.8k but tariff jitters limit further gains,0,basic_stochastic,2,0.8571428571428572,20250807,evaluated
20250807_next_day_Bitcoin_price_today:_1,Bitcoin price today: advances to $116.8k but tariff jitters limit further gains,1,basic_stochastic,3,0.7142857142857143,20250807,evaluated
20250807_next_day_Bitcoin_price_today:_2,Bitcoin price today: advances to $116.8k but tariff jitters limit further gains,2,basic_stochastic,1,1.0,20250807,evaluated
20250807_next_day_Bitcoin_price_today:_3,Bitcoin price today: advances to $116.8k but tariff jitters limit further gains,3,basic_stochastic,5,0.4285714285714286,20250807,evaluated
20250807_next_day_Bitcoin_price_today:_4,Bitcoin price today: advances to $116.8k but tariff jitters limit further gains,4,basic_stochastic,8,0.0,20250807,evaluated
20250807_next_day_Bitcoin_price_today:_5,Bitcoin price today: advances to $116.8k but tariff jitters limit further gains,5,basic_stochastic,6,0.2857142857142857,20250807,evaluated
20250807_next_day_Bitcoin_price_today:_6,Bitcoin price today: advances to $116.8k but tariff jitters limit further gains,6,basic_stochastic,7,0.1428571428571429,20250807,evaluated
20250807_next_day_Bitcoin_price_today:_7,Bitcoin price today: advances to $116.8k but tariff jitters limit further gains,7,basic_stochastic,4,0.5714285714285714,20250807,evaluated
20250807_next_day_Why_your_credit-card_0,Why your credit-card company might jack up your card’s APR even when the Fed holds interest rates steady,0,basic_stochastic,1,1.0,20250807,evaluated
20250807_next_day_Why_your_credit-card_1,Why your credit-card company might jack up your card’s APR even when the Fed holds interest rates steady,1,basic_stochastic,2,0.8571428571428572,20250807,evaluated
20250807_next_day_Why_your_credit-card_2,Why your credit-card company might jack up your card’s APR even when the Fed holds interest rates steady,2,basic_stochastic,4,0.5714285714285714,20250807,evaluated
20250807_next_day_Why_your_credit-card_3,Why your credit-card company might jack up your card’s APR even when the Fed holds interest rates steady,3,basic_stochastic,8,0.0,20250807,evaluated
20250807_next_day_Why_your_credit-card_4,Why your credit-card company might jack up your card’s APR even when the Fed holds interest rates steady,4,basic_stochastic,5,0.4285714285714286,20250807,evaluated
20250807_next_day_Why_your_credit-card_5,Why your credit-card company might jack up your card’s APR even when the Fed holds interest rates steady,5,basic_stochastic,7,0.1428571428571429,20250807,evaluated
20250807_next_day_Why_your_credit-card_6,Why your credit-card company might jack up your card’s APR even when the Fed holds interest rates steady,6,basic_stochastic,3,0.7142857142857143,20250807,evaluated
20250807_next_day_Why_your_credit-card_7,Why your credit-card company might jack up your card’s APR even when the Fed holds interest rates steady,7,basic_stochastic,6,0.2857142857142857,20250807,evaluated
20250807_next_day_Faisal_Islam:_Why_cu_0,Faisal Islam: Why cut rates when inflation remains high?,0,basic_stochastic,2,0.8571428571428572,20250807,evaluated
20250807_next_day_Faisal_Islam:_Why_cu_1,Faisal Islam: Why cut rates when inflation remains high?,1,basic_stochastic,5,0.4285714285714286,20250807,evaluated
20250807_next_day_Faisal_Islam:_Why_cu_2,Faisal Islam: Why cut rates when inflation remains high?,2,basic_stochastic,7,0.1428571428571429,20250807,evaluated
20250807_next_day_Faisal_Islam:_Why_cu_3,Faisal Islam: Why cut rates when inflation remains high?,3,basic_stochastic,4,0.5714285714285714,20250807,evaluated
20250807_next_day_Faisal_Islam:_Why_cu_4,Faisal Islam: Why cut rates when inflation remains high?,4,basic_stochastic,6,0.2857142857142857,20250807,evaluated
20250807_next_day_Faisal_Islam:_Why_cu_5,Faisal Islam: Why cut rates when inflation remains high?,5,basic_stochastic,1,1.0,20250807,evaluated
20250807_next_day_Faisal_Islam:_Why_cu_6,Faisal Islam: Why cut rates when inflation remains high?,6,basic_stochastic,8,0.0,20250807,evaluated
20250807_next_day_Faisal_Islam:_Why_cu_7,Faisal Islam: Why cut rates when inflation remains high?,7,basic_stochastic,3,0.7142857142857143,20250807,evaluated
20250807_next_day_Trump's_sweeping_new_0,Trump's sweeping new tariffs take effect against dozens of countries,0,basic_stochastic,6,0.2857142857142857,20250807,evaluated
20250807_next_day_Trump's_sweeping_new_1,Trump's sweeping new tariffs take effect against dozens of countries,1,basic_stochastic,7,0.1428571428571429,20250807,evaluated
20250807_next_day_Trump's_sweeping_new_2,Trump's sweeping new tariffs take effect against dozens of countries,2,basic_stochastic,3,0.7142857142857143,20250807,evaluated
20250807_next_day_Trump's_sweeping_new_3,Trump's sweeping new tariffs take effect against dozens of countries,3,basic_stochastic,1,1.0,20250807,evaluated
20250807_next_day_Trump's_sweeping_new_4,Trump's sweeping new tariffs take effect against dozens of countries,4,basic_stochastic,2,0.8571428571428572,20250807,evaluated
20250807_next_day_Trump's_sweeping_new_5,Trump's sweeping new tariffs take effect against dozens of countries,5,basic_stochastic,8,0.0,20250807,evaluated
20250807_next_day_Trump's_sweeping_new_6,Trump's sweeping new tariffs take effect against dozens of countries,6,basic_stochastic,5,0.4285714285714286,20250807,evaluated
20250807_next_day_Trump's_sweeping_new_7,Trump's sweeping new tariffs take effect against dozens of countries,7,basic_stochastic,4,0.5714285714285714,20250807,evaluated
20250807_next_day_Bitcoin_price_today:_0,"Bitcoin price today: flat at $114k as trade, economic uncertainty persists",0,basic_stochastic,6,0.2857142857142857,20250807,evaluated
20250807_next_day_Bitcoin_price_today:_1,"Bitcoin price today: flat at $114k as trade, economic uncertainty persists",1,basic_stochastic,8,0.0,20250807,evaluated
20250807_next_day_Bitcoin_price_today:_2,"Bitcoin price today: flat at $114k as trade, economic uncertainty persists",2,basic_stochastic,3,0.7142857142857143,20250807,evaluated
20250807_next_day_Bitcoin_price_today:_3,"Bitcoin price today: flat at $114k as trade, economic uncertainty persists",3,basic_stochastic,4,0.5714285714285714,20250807,evaluated
20250807_next_day_Bitcoin_price_today:_4,"Bitcoin price today: flat at $114k as trade, economic uncertainty persists",4,basic_stochastic,5,0.4285714285714286,20250807,evaluated
20250807_next_day_Bitcoin_price_today:_5,"Bitcoin price today: flat at $114k as trade, economic uncertainty persists",5,basic_stochastic,2,0.8571428571428572,20250807,evaluated
20250807_next_day_Bitcoin_price_today:_6,"Bitcoin price today: flat at $114k as trade, economic uncertainty persists",6,basic_stochastic,7,0.1428571428571429,20250807,evaluated
20250807_next_day_Bitcoin_price_today:_7,"Bitcoin price today: flat at $114k as trade, economic uncertainty persists",7,basic_stochastic,1,1.0,20250807,evaluated
